track,vector
3wGoIFHqCl36tu9Ne3guos,1.3222538 0.545361 0.44315407 0.60990256 -0.5654467
6jsvHrnb4TFp9X4Samx3jD,1.6335979 0.5883678 0.5160371 0.6912167 -0.651748
3wQaW4rEZe7AaDrlrX4eDy,0.97274387 0.39088124 0.42994413 1.1658651 -0.6373173
79Fdz2IcUMGzdcLWUvtELs,1.4543971 0.5684157 0.45136076 0.6075101 -0.57292587
7o9uu2GDtVDr9nsR7ZRN73,0.99463826 0.17913455 0.1934408 0.79069006 -0.6652989
6dGWq08LXuIw6T2oUeHECh,1.1377623 0.363582 0.2988361 0.8575406 -0.6269161
2Nz6aF1umHh5Et6I5H581L,1.2450286 0.46674457 0.43068036 0.7848106 -0.5474358
57bgtoPSgt236HzfBOd8kj,1.3757234 0.53237426 0.45038596 0.9455171 -0.6247463
6I3znxz3ito6QiZb7om2T7,1.211065 0.49475965 0.36418784 0.8420347 -0.53378266
5u5F7qLDvZjBSktaDp4HxB,1.4233543 0.5203706 0.43169498 0.92252606 -0.5090933
0HqNyWt20oyqntGSOf4lY9,1.3206412 0.3954398 0.3933549 0.86571777 -0.63508534
1bp2IO61zbQrbWNmKKxg3f,1.2408193 0.40295368 0.380313 0.76312464 -0.54384255
0vFOzaXqZHahrZp6enQwQb,1.2985573 0.5013799 0.406206 0.76795006 -0.5549258
1C0pmryC2MdXfa7MZ9uIrU,1.3238267 0.46621194 0.38304833 0.7152823 -0.71471256
6ORqU0bHbVCRjXm9AjyHyZ,1.2069057 0.5208896 0.36145115 0.6323213 -0.55229235
10kYRZ5byZgBEcmmQizlzj,1.2616454 0.6926994 0.14067118 0.5472648 -0.5413431
6UBjSnyP1O5W5ndJoO9vUk,1.5388559 0.08970043 0.5366373 0.6365625 -0.39424598
2obblQ6tcePeOEVJV6nEGD,1.2298036 -0.036598407 0.58503205 0.5330504 -0.30826348
4l8u5h7OjkZo2UmyUoeKYJ,0.9469294 -0.021361636 0.4365561 0.8357196 -0.61761796
3NJn7p1nrI3R8alivEMPwB,1.1677101 0.19241782 0.41611913 0.88591206 -0.6341662
2HmMklpgK8vGCpJmPpz1yG,1.2679124 0.37226903 0.39981222 0.82619107 -0.57667136
2k6ahrUpg8CbeTjLocMQJ4,1.2756647 0.38325772 0.42203197 0.71001077 -0.5656416
1sR3kJi14jA8Gau3a0yXAo,1.3595799 0.5122633 0.37284437 0.71054214 -0.5924037
2yWtLaPCOUDyi7f1lOXCn5,1.1979176 -0.023742955 0.8239151 1.0149932 -0.81053174
3uSeT5T2pOEx5fTdYFJasm,1.2523609 0.05271865 0.6751177 1.0275917 -0.6952066
7oiCqfE8Wjk8wf0pFTgL2H,1.3618952 0.34102872 0.6436006 1.0110043 -0.8137228
3VCWhe7AtBrkhour9t6dq6,1.3930587 0.36397156 0.5639767 1.071168 -0.68169945
0nKxQeKar9oFerIGJ8H3nc,1.2606914 0.4823871 0.27974012 0.6383314 -0.48847723
5lZAzpl6XoswhDz7BukTta,1.439554 0.47187626 0.41971198 0.7355898 -0.608889
2VTQAjZr7FPoEJD2sNoH3o,1.305085 0.52776045 0.39960355 0.7297942 -0.510103
0UACObCoT1QlNDYroo7EJC,1.4739968 0.5416655 0.52788854 0.8614355 -0.5745425
7xwQQFE2sujoxValiZrkm4,1.3312804 0.39100352 0.42967606 0.79818135 -0.55510485
6qWG7dpOSs5dfgJ7d35am5,1.1547453 0.369942 0.42098653 0.8683426 -0.46003586
5w5qlaujBlgCnKIvkhxGZv,1.3744494 0.45032898 0.551024 0.816794 -0.5178485
1udKn1oNKYQSQ9OmiIWCMu,1.1682014 0.5564457 0.31781742 0.5544378 -0.18519077
25FTMokYEbEWHEdss5JLZS,1.2623676 0.5909979 0.2436888 0.62828624 -0.2868135
16tU7M0qquqkou1MnipA9h,1.1731303 0.73407125 0.1277969 0.74151134 -0.23039415
4c6vZqYHFur11FbWATIJ9P,1.3115067 0.66794205 0.015207193 0.86372083 -0.31297204
4vi2yfs2ak8sZEk025BqVk,1.4905697 0.65590084 0.021667449 1.0277432 -0.4529831
7MnW39mkRfm6ygw9gKxDp9,1.3624302 0.47565648 0.07595076 1.0787424 -0.39472845
5L25WIqnruhVYln7jxAJ8p,1.1943997 0.36151326 0.3898322 0.7953337 -0.3313655
2hdhm6piUJnmKXmEmskXCg,1.1287738 0.22749086 0.43844357 0.32766536 -0.38041577
4cQJ27R11K634x5qCOwKW5,1.2309641 0.33668786 0.40740567 0.6946612 -0.333817
0wGWmko6pOeimMMATKGz2I,1.2718439 0.3097818 0.31090412 0.80116254 -0.3542482
05Ys9ptkSBMhRY3j2PPivS,1.1003723 0.31010813 0.31241068 0.93873364 -0.3757894
41pFyxOpS119Pb8JEzhx0w,1.0283375 0.25470686 0.37070146 0.9227021 -0.58023787
3DcPLPvsZPcFcYfMPMfh4e,0.9527585 0.39079598 0.19151078 0.44469485 -0.37347656
0nCU6JTonBdrIKpxErujKu,0.9754985 0.37248415 0.47061616 0.54782665 -0.27373666
4u7KjVIQPdzGCcAwg4W5Kl,1.267449 0.42543063 0.55703855 0.7281861 -0.38248038
1WzAeadSKJhqykZFbJNmQv,1.153257 0.1506236 0.509025 0.89887136 -0.6285572
6GsAD8PgHxmEuIPTG8GP3M,1.0733885 0.38516325 0.45678264 0.88802725 -0.616129
4AwNDow9qthhxu5Wu506xx,1.1154104 0.43819454 0.33853835 0.8717026 -0.56507784
6JvvA5rahJYvzsQqEOLswL,1.3030835 0.5022366 0.3356376 0.8863149 -0.645812
2A7FNhbySquP0bwc0JqRLq,1.2990718 0.5488823 0.4212989 0.91081184 -0.5666238
4zwIZoWo9KKOAkFqHZqVzO,1.2260674 0.56691974 0.37521085 0.9085665 -0.58937526
4C2eMvzGAzSDMjXrZeh2M2,1.1513612 0.4875278 0.43295133 0.8697657 -0.529354
2QE0zPHDwJ5Q0kfC9acrq5,1.2707983 0.40773097 0.3620623 0.8252565 -0.62130225
6oBWomqWwisfkdCeCZYD7V,1.214317 0.47458002 0.45464715 0.831297 -0.5549513
12jjuxN1gxlm29cqL5M6MW,1.2663524 0.10908906 0.6144216 1.0368643 -0.74141824
5PSWDawkjkSFK6Zs8MdTA8,1.6397203 0.48431158 0.7983799 0.78756064 -0.5371077
62tLfE21g2SBxApaBvJ9r1,1.3341876 0.13466014 0.55851203 0.8823678 -0.7451599
7EBAGLLkK2qdtwZ0l1bOnV,1.2887021 0.2032669 0.58729964 0.8365578 -0.7585901
1q74TesvRCIo5RvJM5B84F,1.2803732 0.27519742 0.48020488 0.7752257 -0.65360844
7JKUEuxOW5NNieEjoW59sH,1.2288063 0.32979035 0.49535903 0.7024605 -0.480971
3f5rOhrNLYP53c9RcPfp02,1.2475231 0.2853922 0.4302186 0.66405535 -0.46020618
4K4AUtUy7OeoaVAPypM5f8,1.4361734 0.5408863 0.4706419 0.7453751 -0.51121956
14C9vl7yZHOT5vV1hmTIyi,1.3896102 0.4340593 0.55301857 0.6945386 -0.51104534
6OX0nvTLWngPOKZZB3Usen,1.3841442 0.41810024 0.6208318 0.6963992 -0.3743661
2FdQ4hkbqZ1X930oxxgZZy,1.2938635 0.21823564 0.49748093 0.5286778 -0.59731364
2tN2Kvzm2ITh1jnMKjjWBZ,1.2975792 0.44275922 0.49478802 0.83154684 -0.6422279
4B6BiC4TZUbvXMbrdx2rhq,1.3610226 0.4330407 0.5057587 0.76330024 -0.53549397
1sHo9GQ70Uc8ka6Adclrjp,1.3500029 0.38223156 0.41793084 0.6920497 -0.6469058
57Limz9cNIZTXoKJJpHhti,1.3531116 0.4770143 0.39705813 0.7412563 -0.7140728
7MyzucrrB3MSMGoa86SgDz,1.3342472 0.48419258 0.39382106 0.7985677 -0.63380575
1d0Y0Ej1NaiCAXokatVNSb,1.3803897 0.57697374 0.4871373 0.66323197 -0.74848366
0z1qFKR0DA8flamvNHdQfN,1.3188947 0.53884554 0.35995728 0.7455212 -0.7377066
25mLAw9nRtMoMv1aOxyktr,1.3515785 0.401436 0.3668017 0.7615481 -0.6277378
7DP6vwrVkbz3rUPtfMnT13,1.4132302 0.50594366 0.42870456 0.842367 -0.7922428
3H5nd3n4AUVP7xiZlZI0R0,1.3554121 0.44115102 0.39134157 0.8311803 -0.6666345
51cPuunG1KiJ1SPfyXEBrG,1.3518447 0.39415243 0.46746257 0.9058239 -0.70933616
70TLsrSQDsezYY5xg2UA0i,1.3703747 0.41578168 0.40307456 0.8551151 -0.6518133
7HZYzh7kR2FLM7MLOzNW0J,1.3682228 0.44660795 0.52604365 0.92038333 -0.5591335
0qZj0j79gk8PltcxlqLyrt,1.3038354 0.449228 0.49657804 0.81545734 -0.53911823
3ftimFIDzHxoaxlaQhIh1J,1.2990103 0.37602478 0.5345963 0.80458355 -0.5142977
1lh2Ja2yxtsDex2KwFL5g1,1.3499532 0.37951988 0.52050227 0.76610047 -0.5091923
5tAD4wvWAK0mUjKaxnaMTd,1.3548322 0.44711328 0.54950273 0.812676 -0.47302452
0NX4Jycq7uhZWvqODD9miD,1.413998 0.48825115 0.58801377 0.80889386 -0.5179142
5eJdmy2Sl7sUaoVFCx0iMa,1.5104501 0.5724717 0.63509625 0.9013916 -0.5194085
14Nrr57BD72stMn1oF8Gyi,1.4653455 0.508407 0.60246533 0.8000141 -0.5560882
1ioQVVScvYyJquc7nD7Lu5,1.3286371 0.5320618 0.458009 0.68908185 -0.5319951
7zBkYHuYzxIqfOAau5Lqf3,1.264481 0.50580883 0.4526024 0.7272822 -0.4545233
2HQWmFAs7VBPpBrWen2ufb,1.4280828 0.45098698 0.43874967 0.68831664 -0.6895032
534IyGDVu2rVJL1fUiWuRf,1.2984715 0.35958517 0.45304886 0.67890644 -0.6446807
1K2usCW8UlA7tDCY4L38gb,1.3517373 0.54077953 0.44699124 0.9140722 -0.6842839
6qsxqisD0t6QuITyDqUaoH,1.3201487 0.34672996 0.50322145 0.7682832 -0.68791854
4sw262FrZcCnUA0jDtXh4h,1.3750484 0.6278832 0.3888444 0.89107424 -0.57523537
3Q2blCHzuOk9K9zd1tJPmC,1.4516971 0.58789676 0.3553358 0.8457227 -0.69626415
5l8Oxo7YF65nrcH41EQJy4,1.4324425 0.50180674 0.3962777 0.8308836 -0.67151976
50N33zD2pWcSS3wUUKDPqv,1.2552537 0.6175886 0.33996755 0.71542627 -0.5967859
0qjcSwsj78rSG6L8w31Hpl,1.2851532 0.4985581 0.33900353 0.7618128 -0.49015555
5h57e1plvqL0sHyH1wBthJ,1.3699164 0.59287745 0.39989054 0.7891503 -0.533073
7MfOixqODTTXOhbNkQX1Db,1.3475323 0.5366716 0.36441496 0.8468147 -0.57310003
5OjEkoZMylEpk0QEmJWYyG,1.3079886 0.46555245 0.31063393 0.8075192 -0.55920494
5LJ14lP5Zgchbbt6CEICzI,1.2812033 0.4901168 0.3820739 0.8330057 -0.5953764
1br26l19xLU52Lm5QryH53,1.1973628 0.42542884 0.31743217 0.7975941 -0.6201667
1wEyvJEFkCpVEEz0T6b830,1.3133237 0.46196792 0.46740088 0.8621341 -0.69540596
2NYTEDB37ABOlnIop6Yqmo,1.2351978 0.43318912 0.40600732 0.85617864 -0.6476542
521KPNCZfEwA5Z5WUHDDza,1.3020574 0.39670706 0.4260387 0.89148784 -0.74811596
2JD1VcCtR9fhwThh9GM6Fu,1.2000971 0.36487222 0.38865942 0.83458215 -0.6601732
73WxCQgiWi2cJmlGXrUp9v,1.4360937 0.32443154 0.4446344 0.93496484 -0.78040886
19PrSmCv9FRK3GN5BJxMyY,1.3534899 0.26121074 0.45094138 0.8658665 -0.7012253
5mwProP6beFMq1vKw87j1r,1.3932658 0.31207708 0.488023 0.8176554 -0.7703682
4Ge1VaVxWZrksVXB4vwaP8,1.2330259 0.25560945 0.4297781 0.68047756 -0.6257713
23QxejtD2w7MZJeQdSAcyw,1.3283899 0.23629244 0.45167768 0.6910331 -0.6502354
4ljV5ZMT13eFOtNFqTGYoD,1.0250896 0.43731615 0.31673762 0.57019866 -0.4034507
1z3ugFmUKoCzGsI6jdY4Ci,0.97147757 0.16498648 0.13341816 0.6646624 -0.7029021
1ZPlNanZsJSPK5h9YZZFbZ,1.1218328 0.014779497 0.085257106 0.8137561 -0.89891255
57ebBLITHpRgRKGrlbxMZS,1.1561102 -0.027907668 0.17709161 0.76311177 -0.88790095
2fY6tqgrlrg1ky9fgs0t5u,1.1001402 0.40899304 0.59097666 0.7379308 -0.4552501
0v1XpBHnsbkCn7iJ9Ucr1l,1.045473 0.4481014 0.55116045 0.8442571 -0.47001284
3OcQkcvTcohs8vO8Rd3sKF,1.0934263 0.40430957 0.539007 0.8564436 -0.48443562
4TzFz8i3sbwB7EpNbyOZVx,1.0943272 0.36764973 0.64406407 0.84588146 -0.35075524
2FN3EoQdX5eqXpGTkKiRh7,1.3309562 0.39672655 0.79320216 0.84462637 -0.1479624
16flEBCtUF67V5yO0GxYWn,1.5358183 0.40411162 0.69996184 0.88548315 -0.20723903
11d9oUiwHuYt216EFA2tiz,1.4917697 0.3472376 0.5950564 0.8239087 -0.20278762
35zGjsxI020C2NPKp2fzS7,1.3608156 0.41229615 0.48559615 0.6463471 -0.37552765
2N3JVnB85hqJl6SzTlZOxv,1.3616632 0.49978995 0.50114936 0.7595857 -0.48712686
3YKptz29AsOlm7WAVnztBh,1.2153866 0.44353357 0.39961243 0.70035523 -0.33444303
38i0QcGQ9hu8PMk4QObUTj,1.251257 0.48456308 0.3440336 0.7638626 -0.43812037
5C0LFQARavkPpn7JgA4sLk,1.16283 0.5314361 0.35424712 0.6799033 -0.5154661
3MjfIbsyO8NQ4slgICU32u,0.95665264 0.40422705 0.2890721 0.59260434 -0.3546444
2mNbgyi0gori4b1rFSPgIb,1.0624402 0.5316626 0.42207038 0.42773005 -0.60587764
0dyiHoYbYjYaOEXLpmzQZG,1.2851919 0.7088903 0.57530767 0.47651666 -0.8953581
5yvhdo8FXbBsIllxv2Rr94,1.3718026 0.6938688 0.5095558 0.6500401 -0.82204485
6Vmow8PuUaU7W1T2WWLZk2,1.439937 0.56922835 0.53702706 0.73326164 -0.7668572
5bEWOLd16LP0z4W8fneLZd,1.2595135 0.5684168 0.40896642 0.6731611 -0.622596
0bPSRn4crnh5f1JhELPlyL,1.3888793 0.5605566 0.4660329 0.8017114 -0.54854524
0TT7wJiEYD5GAeJfSR1ETX,1.2103714 0.40489256 0.5900605 0.751021 -0.4405526
22tceep2vzeOKKX1jIjiLi,1.3032036 0.41724092 0.53291 0.8365006 -0.51827437
5kz9GDBTX846OXwqWoyKzF,1.3656265 0.34508306 0.5152121 0.7110529 -0.68940365
5WwqdeavrQrbeAMDxGawse,1.2197964 0.36491567 0.39620286 0.868316 -0.45300648
0bVtevEgtDIeRjCJbK3Lmv,1.2522933 0.269353 0.35568562 0.631429 -0.6851681
0LN0ASTtcGIbNTnjSHG6eO,1.1625007 0.3566237 0.38739192 0.6892872 -0.4800655
6J6RWKCPN5RFKHUKEUFjxS,1.2535784 0.36569685 0.43574372 0.6800895 -0.6595031
4buDeg67vos7KP1yHrS9wl,1.1048406 0.4472229 0.41763562 0.7051722 -0.63460344
7b4yGtR0rujvLi5EBfKKJ2,1.299235 0.5961407 0.45354277 0.9354884 -0.717475
7atIHMnLUJ5ikdnosz1GwU,1.5346233 0.6738799 0.5663318 0.9862278 -0.86981064
7mnGQesk1TzQLzQ9bYWZPR,1.265422 0.54412484 0.45653668 0.8987757 -0.6026523
0ikz6tENMONtK6qGkOrU3c,1.2188835 0.40853667 0.38492468 0.8697908 -0.47975817
7uHO4AmKtyGa5v5fsElGoC,1.0178685 0.42959672 0.34772506 0.73308295 -0.432038
18AXbzPzBS8Y3AkgSxzJPb,1.2754285 0.32831553 0.42233506 0.7623296 -0.5891641
7Di7t9yGoxdZRLAt5a4pi0,1.0954864 0.42226294 0.33529866 0.7975211 -0.60802126
35k31HZI4z9PbBOioaI4dZ,1.1751491 0.47106788 0.2883918 0.8744295 -0.5799704
7aHRctaQ7vjxVTVmY8OhAA,1.3065819 0.48186195 0.42131034 0.8364765 -0.6425441
1OOtq8tRnDM8kG2gqUPjAj,1.2998062 0.44230187 0.33176818 0.85315484 -0.66586757
0gFB5H3pHN13ERt2FyMuWi,0.9990053 0.36724466 0.3862731 0.68961626 -0.46836522
0wQy2OO7jKjm0OOmA7gv3f,1.0547045 0.31176868 0.27704045 0.68484104 -0.48206836
6qUEOWqOzu1rLPUPQ1ECpx,1.2365209 0.3521421 0.39803484 0.72296095 -0.52174747
39shmbIHICJ2Wxnk1fPSdz,1.2506453 0.3772488 0.36293206 0.6495312 -0.6506678
4KZ1j8emlM8RSnrWM9fiF0,1.3733606 0.59453076 0.38704774 0.84706104 -0.6727366
1Pijm0nNao6YS1rtggZPbD,1.2865108 0.5184834 0.3646756 0.7622613 -0.5738613
6DxElShtU01A4hnb1QGdKS,1.3148391 0.36834818 0.55574024 0.8352773 -0.6201446
7brQHA2CgQpcMBiOlfiXYb,1.4614682 0.6001948 -0.19261764 0.985692 -0.8135215
152ANCuCtaK7mkhyFubrRG,1.0998966 0.4165846 -0.19986796 1.0040567 -0.6227015
6VNyUx7vZTkLzM1vgV4HIW,1.1886904 0.36229008 0.051879212 0.9176317 -0.5395864
6wtcxwSJs82tpdeIoj93LF,1.2089531 0.35795122 0.20150812 0.9189789 -0.50425017
4j4pPKE3xAblPIbhxScC1j,1.3631301 0.3225046 0.293729 0.97587585 -0.42852336
46Kcradxrva9Dny4lHU1b3,1.3845779 0.21520796 0.26585016 0.9035085 -0.50703806
3yZQk5PC52CCmT4ZaTIKvv,1.5768591 0.34281683 0.36297762 0.9670704 -0.4448934
00h6syYCxPKVsInPHXhdZ1,1.500337 0.23208092 0.3257781 0.94347394 -0.44227862
2HHiH52OPxe8qyVO7N4uH7,1.3477635 0.22985557 0.24987802 0.97324234 -0.4248981
1u6GCyU5atrzrAqwC55og1,1.5683483 0.26921096 -0.34269008 0.87436086 -0.57917315
7c86ULTZD9eNdAbJDQLRaC,1.161563 0.463659 -0.18441217 0.75904495 -0.7575554
3g2gQMeeQAEPztiQKMlGSl,1.1006002 0.4570004 0.108562954 0.65028656 -0.67356884
7GptbanebPZYkLPvjNfd6m,1.0332947 0.39621675 0.16258061 0.6107539 -0.57758856
3GOUhjGfJGVJhYI5w80WdY,0.9843233 0.35491857 0.2586593 0.5824156 -0.5839286
77vYwoC7e3pVoPq8BA9CuL,1.4374634 0.5424406 0.20323354 0.7667043 -0.8745962
4dyx5SzxPPaD8xQIid5Wjj,1.3723217 0.59302694 0.15332516 0.7940614 -0.7923289
6KF8tgwtvx29hM2RxqHoqP,1.0912822 0.48547387 0.1300512 0.5283289 -0.5502966
0Nk7bSn0MItonkR0GNs3mj,1.1704364 0.46969733 0.26647693 0.57066834 -0.49833322
1j8z4TTjJ1YOdoFEDwJTQa,1.2558159 0.4230996 0.28201345 0.64635515 -0.4965276
2kWowW0k4oFymhkr7LmvzO,1.1406416 0.28361824 0.25522298 0.621212 -0.40731904
5v8aEcHcaJIGYpfVVPtJjI,1.3379008 0.6020965 -0.40015003 0.9760364 -0.7349673
1GcT1n4CCo0Mqcyu7fjOM5,1.2040353 0.4398529 0.15441127 0.5836608 -0.7246135
6z2l72DzbPkn1brtEjGmvm,1.2491603 0.46155947 0.3642222 0.7184224 -0.5274305
0Ylaocf86J0PZAhjAP8wzl,1.0640478 0.30097628 0.1059116 0.41419813 -0.61219877
3tZlxGCaynTIKK83TF4uPB,1.2842835 0.4584208 0.49899706 0.78937006 -0.5999458
18uWq4KeR9YEFMUyQhtneT,1.2441947 0.43519416 0.51900774 0.8073834 -0.60780084
1vS1Rd10oLbmggo9GwOswt,1.3002671 0.4401457 0.7042767 0.663149 -0.5513463
0kIHfcHGFGm5xb0dSlKEdp,1.3113772 0.41191778 0.6910054 0.5759471 -0.58179927
3rq5w4bQGigXOfdN30ATJt,0.90507233 0.39788482 0.3290073 0.5384975 -0.3203747
6xOGRfEr41CdiSc3ifLels,1.1664072 0.4877841 0.47979677 0.8167593 -0.38042668
7a8GawTVgHZvBLQOh46he7,1.4566945 0.5745273 0.5644881 0.90791166 -0.43943694
09zDgbs5NQH1kKFXHppYhr,1.469942 0.57095134 0.6359619 0.9335865 -0.44313276
4Iy0rjo4IIrhvQfPHuuhIW,1.341795 0.5906563 0.5741727 0.86581993 -0.40992218
1TdbNBOb26QdwAy3ljb1wS,1.2750756 0.4810941 0.4256504 0.76802915 -0.5158032
7tvOve5IkjYenvqScZ75iQ,1.459078 0.5179222 0.61388963 0.86909467 -0.59555525
1yzbqrSF0vuaO7nuKYSd6f,1.2510265 0.5370798 0.48421964 0.7126729 -0.47677445
1HmGRwVuWT75ti8dzs5Glt,1.3004749 0.45799494 0.47672737 0.7556906 -0.6378253
4HRa9ZWcmZ8JD7UySPu0wT,1.2988952 0.5328498 0.5014555 0.7531637 -0.62835664
1fcl0TXhlWip8vb6YnIk2T,1.2974979 0.571629 0.52098614 0.6507132 -0.6566653
633TjzvG2smpc0aYgN9Xkd,1.2816768 0.5650721 0.5453873 0.6365466 -0.6816715
4WMuY659P2MKnoW40oGXe8,1.2905124 0.47508225 0.48741227 0.5521962 -0.8343736
6lQPjlK9jPN9oPnSltqDXR,1.3037907 0.45925164 0.37688753 0.46550125 -0.66673905
7adRwVME0exNJNKjARKpzx,1.5545202 0.4757621 0.42924795 0.6195065 -0.75010306
3y8AEUef1AVfr0npU5UOa9,1.3421311 0.34874603 0.29786256 0.6936436 -0.44804975
7FOJvA3PxiIU0DN3JjQ7jT,1.5400273 0.33600706 0.32068068 0.78456557 -0.3387567
3KIIwkf6lNwJqLcx6GUIzr,1.5058668 0.34765655 0.36873057 0.6728121 -0.31432113
43tUqsB9JTrgo40vFc6vIE,1.2863846 0.3275153 0.28452468 0.548327 -0.3913146
7esZ0EPs4WhKPZWyZJCP39,1.3469816 0.500954 0.34227896 0.71998256 -0.4774564
2QLSg7Fi2CAu35VyrgdaYa,1.4889741 0.54304963 0.39514127 0.7803943 -0.5777561
6znLOrLP7DG7smoZfwrs8t,1.4607726 0.513833 0.37260255 0.71241117 -0.50859475
1ZiY7ffwj0khIE30hoJqXS,1.2882469 0.43320227 0.35066763 0.68639225 -0.47827342
41Jz4nBsKoSIveg3QmgsiU,1.3536106 0.45545462 0.3214457 0.7151697 -0.4615993
4Mw9Ilo29gdzasfupAbXia,1.3939407 0.41793087 0.3665872 0.72929674 -0.5428269
2WEENP4moT4YJxQKma8w1C,1.2640765 0.4002134 0.36788988 0.71056587 -0.4563111
04ilBEd1FVUhpv9ItR6yTN,1.4007251 0.4068624 0.39007416 0.7280933 -0.5759182
5jnChbOA5pib9C99N9deMb,1.4497283 0.46723786 0.38588026 0.72850436 -0.5700701
4RuMlQpfyqkydgXjr2yCjm,1.355864 0.41287297 0.35297585 0.81129926 -0.55918646
5UPCdyS55cO6gQCPikQkwt,1.4109563 0.50929433 0.50924474 0.68835557 -0.52555597
0eZJhqEVzLTwE3lj1eUBY8,1.3293403 0.47111255 0.33469033 0.7420807 -0.5523634
66P9wnD4EotAfZzHkNP7YN,1.3810163 0.4840795 0.4886173 0.76355726 -0.6715709
4ZdJFN5NAGI9cx45kxz2HM,1.4410669 0.50335544 0.30199325 0.7598641 -0.688511
58NuB95v8bQE6zWUnMQV64,1.4519513 0.508945 0.46335477 0.8250336 -0.6320774
77z9AoU2rlC1fe2MCTCtOl,1.3387668 0.48868304 0.40851268 0.72978544 -0.5823617
53IyqtUfdCuKtvh9jv1xpW,1.306653 0.40354285 0.34395212 0.7174808 -0.54081476
5Lv0NDqswhB9AjFxF9cekn,1.3751009 0.55760986 0.4074234 0.8045259 -0.52258474
2sHeyqXcjDLMaCXQCpXJQR,1.3874267 0.5514063 0.40620515 0.818339 -0.602043
2oTItnvqN9MnYpAbJcsNgj,1.4856464 0.5818129 0.43078429 0.7974972 -0.63325876
21Syc3I3lliMZdmplU9zfr,1.3521507 0.4316635 0.37996387 0.7031319 -0.47103786
1ULYrErlsXHp6rzBQD0LmY,1.3041722 0.44451973 0.37469697 0.7432081 -0.5056802
4ggHIiiWyH2q58qESPk4iQ,1.4183291 0.47560307 0.47162932 0.7993719 -0.7165795
0lfsVz0CeAHluoXFJW2nBa,1.1655566 0.3241447 0.35591424 0.6754061 -0.5414675
31nFHa22zogyzt2yYKcRuE,1.1349877 0.4028062 0.45513278 0.7048286 -0.4891881
31Ue8AHEa3CVI7iUfZ0TrP,1.2699224 0.47120905 0.47694975 0.85461855 -0.523235
21iQgPErTGG0EKBwVJ0Vgf,1.4186648 0.46655586 0.43750703 0.82485455 -0.59426767
3n7qWwCBRK6Oh6B2Rt60r2,1.4589088 0.4505606 0.528886 0.9055447 -0.72289395
0W1zP2xl3UUGJXeVnApnKP,1.4282712 0.52109337 0.36883128 0.81854045 -0.6281917
0A6zXwg8hBYjpBTq0IINrO,1.2366738 0.48665926 0.41798666 0.81377524 -0.61410254
3dIh35i2bOXOHphduQwCWc,1.2203575 0.4321419 0.4147769 0.72370213 -0.5776343
4XaJQbFbLyJetrqP9IbPzM,1.3173268 0.5636833 0.39301455 0.7763099 -0.6044343
4yvJevn11hCuYsPsfPMfKn,1.4086959 0.47787112 0.4349619 0.72109383 -0.5927488
59OcOolqBMJtRxcko73IwH,1.3078469 0.48701996 0.32158625 0.7331537 -0.6123923
1spi3DpfEyKtA0hHj5zDnH,1.4065903 0.5122245 0.40881303 0.7647802 -0.6360052
4cCjAPmNGbBXwZl0XYIjTO,1.3568667 0.47106436 0.37911046 0.8036612 -0.5877129
3H88Mnt8OpEVKqtFK4VvLt,1.3705481 0.47768587 0.41319036 0.87129503 -0.6592874
7bpFwCQ1tFlVOhlALoSMBh,1.3690999 0.48180804 0.3176762 0.83926845 -0.6200642
5qtmrlHypcqqy3hhsdrpyT,1.3932264 0.44541544 0.4208773 0.8510972 -0.64252394
3dKy5PaFGO8L8etG4qP7KE,1.2092263 0.47169527 0.378708 0.73705935 -0.55569166
62a67SA7NmTFkgF5edQcZI,1.4356562 0.44929448 0.39257327 0.76646423 -0.6182018
2WfaOiMkCvy7F5fcp2zZ8L,1.0267918 0.0632255 -0.007929736 0.79184633 -0.80493927
4fUU9WKxEgJXyrZJsUA2iP,1.1536152 0.22442117 0.09802462 0.9029007 -0.8598027
5c5a2Ptu8eyIpljhQHjIqk,1.3783051 0.41486272 0.23703304 1.0003632 -0.7024685
6rjnRocdCULjLF61x2NR5e,1.3709625 0.42100966 0.25164267 0.7917904 -0.55744314
22k97IzqwfJvz1Fk0C5nW1,1.4243214 0.4033077 0.38198164 0.80308604 -0.65428716
70zUEijuYRA9thn11rPY9x,1.3126608 0.4566569 0.33594358 0.8262885 -0.6073726
2imoPg5wVO2ZinBFKujxVi,1.337839 0.39198238 0.34198445 0.8577631 -0.6047934
0KKkJNfGyhkQ5aFogxQAPU,1.3410436 0.5306124 0.49586836 0.83072543 -0.71850765
2DPYlWl50ydYsnnuryL5aX,1.3755739 0.48654744 0.47518504 0.89458776 -0.7132959
5kRPPEWFJIMox5qIkQkiz5,1.2670153 0.49842265 0.5097454 0.7686172 -0.7796521
5LABCxgmP7DATATIJXOh6n,1.3128779 0.5007049 0.55697644 0.78015107 -0.81392115
1I6pKIyaBp4OebTGLJpCCC,1.316348 0.4549653 0.5913856 0.7747782 -0.7493727
36tghkPg1AO4HsAzo6YpPp,1.3142458 0.39803612 0.4799229 0.7511234 -0.7405273
6Cfy5wwz2S0TpF6KhE30er,1.1386986 0.27326694 0.328323 0.76526284 -0.6282321
17AtR2mHWKdDXCPUFydJKL,1.0888224 0.3577005 0.40655205 0.8222624 -0.6541737
252YuUdUaC5OojaBU0H1CP,0.91438746 0.21452954 0.1162226 0.7543527 -0.66392267
