key,vector
6bMSP5IyrfELhfMy93KPYT,1.6400799 0.8863748 0.01219191 1.3935859 0.4988249
4jNgZLIfEHLnVkSLiliiZs,1.7524484 0.9379366 0.09605437 1.4331607 0.48570505
2IeD436TXVmpoCrxV6uReC,1.8659804 0.8473865 0.1457806 1.149424 0.55938387
1BygxKyZjq2xjQiFMkSFGp,1.8898994 0.8219226 0.03281378 0.9671755 0.40796998
4zbok3tDaKsnL76CQ07L4L,1.924511 0.8714269 0.6702995 1.5154604 0.24527593
4COGASZEbAxmH6k5gYMo6G,1.743061 0.76682544 0.57431275 1.6103269 0.14796446
3Qv6bEWfgsmnRrjHne0G6y,2.0881774 1.0327272 0.06494452 0.8027635 0.23502533
7MWdzTTeGQF7xsXB25DIjS,1.8493704 0.5561478 0.512917 1.5813046 0.14562835
2nbyXKmXweZInOsU0hE0l2,1.977677 0.7217605 -0.10922116 1.3128732 0.29781324
4L4O1ckrB2Lt0zkbbfyAkS,1.9130741 0.6849088 -0.0956774 1.254661 0.31914735
5eSbJS2G7yvOKFuNQCEheJ,2.185789 0.6264159 -0.11598826 1.4656197 0.43231845
3BP6OZbAfLNICZxJtSfvqD,2.0591547 0.5423142 -0.20504677 1.4922987 0.49032092
4cVD4Y3E0ItRjWrUNJUbep,1.9505347 0.36694086 -0.24924211 1.5374902 0.5151939
0WUifpRi6JcmRXl1ESnbPJ,1.8598392 0.042468242 -0.31096762 1.7856628 0.572914
2ipWfkVkvNH3ITG45EwBC4,1.8269511 -0.09245386 -0.4947957 2.1304097 0.6049618
71HJuzHzHoN2z4jwParNfz,1.7001214 -0.32218614 -0.5745401 2.1443572 0.6153523
45ZE6B8KAUMQMRdGvgoBkq,1.4239532 -0.54218096 -0.73070276 2.3457184 0.5907117
4125FFNNhJahLh2L5qqp9U,1.3235795 -0.4541243 -0.6232656 2.1562257 0.55683875
6041gM9Th1ViQcnzkIxnuv,0.91950655 0.8956573 -0.24911329 1.3013753 -0.024342578
1uihSnDxZidO3IMM2hmUBW,1.2691662 1.2454559 -0.5248123 1.7862253 -0.096698426
0QetVR4wwvyiTezQeFNdeZ,1.6589117 1.2188442 -0.46275705 1.8793904 -0.17431264
0PBjMTFi4ToRZJLH8fnGMK,1.6247271 0.9180988 -0.2615578 1.6526899 -0.20695287
6QHt2q6BojNZreWfy0g9OK,1.5961971 0.4744486 0.5242532 1.5143366 0.07766156
0lJCqIx5BhZtf6QtYI2fbv,2.2014916 1.0338448 0.052508324 0.930423 0.31001914
3iDPALl8BoUbuXZgy6EOWY,2.1439729 1.1133493 0.019565875 0.72785556 0.22916496
62N2JSA0jHmSH7Va9t7hIf,1.5947444 0.7110215 0.019859863 1.1305428 -0.019233806
0MIcPSq9n2z5H8TAfEstri,1.8965905 0.8050787 0.3197608 1.2937413 0.6200823
6SIrNxmmdbv1KUbFBu1PaN,1.6535093 0.8568136 0.28227225 1.375419 0.56844544
5lhlkHhBsRybKrNhenPaNz,1.975002 1.0250573 0.30968457 1.5653731 0.58739537
0qYTZCo5Bwh1nsUFGZP3zn,1.9985212 0.91250783 0.32484505 1.4299648 0.5108649
6De0lHrwBfPfrhorm9q1Xl,1.8776697 0.72063726 0.11050953 1.3721844 0.4606453
2DdgM4JLj9S9TBz8s3ggLx,1.9375169 0.7999005 -0.011393959 1.4421562 0.5354092
7sWdGtYvzlzuQRAoZ7fGeO,1.9074823 0.6959409 -0.023692565 1.3187658 0.34058627
0ERbK7qVqveCaBWIiYCrl3,1.7088183 0.7529862 -0.10517862 1.343086 0.47074908
7gLApUvGknNvpqeRtgp7S9,1.215682 0.52129513 -0.1303634 0.9825704 0.2301806
4r8hRPbidDIoDPphxi78aY,1.4991215 0.6633233 0.0318226 0.9914266 -0.2083675
48ByhmhBjgyWIRzdHDuQMD,1.8828862 0.7584286 -0.15178186 1.0376693 -0.51456743
6NOq79ynBpBi6BSJMdgReN,2.0178998 0.9846607 -0.24335036 0.90067595 -0.7166999
3gHWWPJmOzDTGgMmHTGloF,1.707509 1.046837 -0.04202443 0.7907338 -0.677527
6808fuj56HYDOND2CpyqsT,1.6567192 0.93730456 0.06902352 0.9883979 -0.38298497
1ryaTk9K15sdYbDsdNKGOY,1.6124661 0.83919096 0.028301377 1.2923244 -0.08038507
6vjWim6xU6tPjA42GxSp1U,1.7409668 0.8452411 0.091028474 1.406875 -0.028515046
6dckQk525bZ07rP70M2swG,1.958428 0.8140245 0.2956522 1.4871703 0.5534998
5HABnFSYvl6mTmg8nSdzHa,2.1711888 0.7951211 0.38545555 1.4515126 0.68745404
4XgcpHJAulT6gSTPFODnB7,2.1309762 1.1510367 -0.11088238 0.84191823 0.41254467
6ezcjhdV8B3xkzACi81bRv,2.017899 0.62174076 0.49759316 1.3369018 0.69616294
2g6JrW1F8IRxq1VO1MCASb,1.7412869 1.0678312 -0.35303485 1.3806431 0.28171852
4qVicdNCJ70GwQTGu7sPp7,1.5156772 1.1238388 -0.34914362 1.4253813 0.16384171
5q2JbCNi4FcnglgPfxcV65,1.6165602 1.2147052 -0.43709946 1.7544401 0.06829952
0zY4kXv0OOKLFh33DH2cSv,1.5341914 1.2637506 -0.49455136 1.9904643 0.008283714
1v785WZqLWlA9bwsIfqBJV,1.544294 0.9657779 -0.2878479 2.018647 0.029797444
1RBY0rTVoWMVb3eCTbTSjP,1.5516493 0.9362822 -0.1759844 1.7202135 0.086360805
1QS4201reOvarHePcxOAk1,1.7297895 0.9177424 -0.1753144 1.8340274 0.018151876
0uRHot8ml8U8cYVwwzMwNT,1.7778192 0.89753044 -0.088191524 1.6273938 0.11255727
3QwBODjSEzelZyVjxPOHdq,1.6486789 0.8527247 0.030384451 1.4180343 0.06862383
4KHCj0sEflDsz6E5aPKJmC,1.800823 0.9521659 -0.042212795 1.4612112 0.1780414
4Zil8ro7fhQGVYXl2YYkO2,1.8860931 0.91434413 0.061449073 1.4574072 0.19182208
7tA7IQiLWAqTXahUQ9RvfN,1.9205203 0.91989183 0.18566267 1.4899149 0.2117772
2UTdgOtXy9Vwd9XKPMLHjd,1.8583845 0.945162 0.18388519 1.5829148 0.3094133
3noN1TxpjbjjmKqssghvg8,1.9155829 0.8135154 0.38892722 1.5114112 0.38878053
7MHN1aCFtLXjownGhvEQlF,2.0566514 0.78835344 0.48582482 1.4962553 0.6015562
3G7XYAwtxtoGK7fAm4IlD9,1.4542595 0.41984594 -0.16505373 1.4908808 -0.63578546
37f4ITSlgPX81ad2EvmVQr,1.9053395 0.68434316 -0.28057846 1.4802638 -0.31081164
6ATfHxDPIuzSAmvBMjxwJM,1.2993642 0.73742294 -0.030213818 0.97086793 0.19824341
7fBEjVhFtSaE1d47NkpsGM,1.2967503 0.3915205 0.025648026 0.9650128 0.056850817
3hJf9RCc6jLId4U99rSTa2,0.9954468 0.47261217 0.0080560045 0.7377454 0.0708352
62cG1MPSPrmXDR1Udcgx78,1.3146938 0.6418954 0.019270318 0.92010885 0.13011406
0tdXSXkovsILEjciXkn6ks,1.3746226 0.6290306 0.03854259 1.0364945 0.101276845
4quHjAcx00DzkEiJxjtSe4,1.2839609 0.5793834 0.029540729 0.9405036 0.10300244
0VWHB1MzsKkkeAIUqzRRao,1.2739867 0.59671676 0.034111377 0.9892967 0.12865233
1G2JQVuAfSfgjgaPiHht5v,1.3384172 0.4968995 0.0018279323 0.85450494 0.12362048
2BKHfWdR9BtyhZUPrLYIfk,1.4544213 0.45906016 0.02568466 1.0472511 0.071597256
6xT6POT2QEHBZN4mI6sb7c,1.4330034 0.43518123 0.092819445 1.041722 0.091712385
6KPR9r3N4nnfSJOoWLzUQ8,1.0310565 0.47893584 0.2710427 1.2087698 0.022317614
2VBo6OXRntDFDCzeXYZq7D,1.3808311 0.35934502 0.08714065 1.0319433 0.061369326
1u1XTfuVFbc8RM2qZPMvfG,1.3399246 0.4206409 0.051875897 1.0924063 0.105695136
2xl1L3AX0N7rLyPvfschwA,1.345269 0.4327885 0.03031506 1.0277793 0.060507894
0DNQYBXL9Vz84GA8Ob66aE,1.2880076 0.4581453 -0.0017936 1.0411298 0.09187531
5PjnItm1TRbIu4xTsgFjrD,1.2370439 0.45733982 0.019678429 1.033062 0.06147334
51SbKLIQeTEGyjVjxwBIlA,1.230529 0.552989 0.020392766 0.9616994 0.09856214
3stuliHpnexsTj6uXFJ5iI,1.2346073 0.5624517 0.07367941 1.0413848 0.063018836
0A2lJqfi04TKDTJYoKBxa9,0.7330997 0.37503904 0.008400283 0.6392535 0.09897944
3tK9aXMLi2QSMvxAS7rpv5,1.1299815 0.6601875 0.05863858 0.98589635 0.07909295
6i6cWTCYBOKEdJnWjzm2yk,1.2328935 0.63069296 -0.008928863 1.0238264 0.13352597
2iAPQ5Stbj7CIUThV8Udxq,1.4141685 0.70254725 -0.055128276 1.2616862 0.16358161
5dorshpG6ZHpPDFNkbzCA1,1.2215983 0.41591018 0.057742044 1.081013 0.15187119
2iXm6lM5KNUHOGP5OQSeyA,1.3738112 0.43055168 -0.024085276 1.2077051 0.21094356
3r4S1J4YCkx2fuqH2eL9fz,1.2168571 0.43074504 0.03883717 1.0467837 0.12703988
6TLSA1Tmw8RQxvAioq6je6,1.1669387 0.44619405 -0.029175276 1.0405933 0.17157085
0iMN420Q45isZVNlAqzPTW,1.1375774 0.4068694 0.053822864 1.0315434 0.1987472
2HyjslXPfwBapec3F6FppD,1.2733892 0.43056896 -0.022002926 1.1276997 0.114157915
7unx2Rvsq8D0RfOLRXclTA,1.0688924 0.3959853 -0.059055213 0.9722325 -0.010138101
7A3ETuOrieyx9KSF0sn0Zf,1.2295682 0.55295736 -0.07443134 1.0017718 0.020392993
3gl1RenSXn1biKijZ1qvky,1.2018251 0.54183865 -0.0931967 0.87475616 0.04559341
6jl01C724Mk68qlOQLco5I,1.3382872 0.6362131 -0.054671254 1.0390184 0.083931096
12bCgkFnyyTI8B1OmmRhbx,1.3007468 0.67402357 -0.0689208 1.0816165 0.15395087
5DO1SazQppcsKQ1c1JpyQz,1.185517 0.6097306 -0.082027726 1.0062037 0.119300805
2UOYzhusMTypF7oAQwksCj,1.1929718 0.6870313 -0.064096496 1.1007981 0.19933404
7uWVT3UkCAZyANvv0bdyQn,1.1299121 0.68529755 -0.013600148 1.0578024 0.21274714
530J9GupahE2O4a1iVkQxB,1.1273342 0.63648885 0.004574559 1.0627528 0.12722813
0oKGnCEvcg85EQGJEv9A65,1.2348671 0.5752466 0.0052502393 1.0056361 0.00892785
1iAqQMUVtp5E1EYJkqZw2g,1.3467041 0.56835407 0.05027617 1.1107931 -0.012329693
2NLiNFOguoAJZiL7bzMss6,1.2118255 0.49794233 0.039938983 0.9696795 0.03609406
1V3eyBz3pfkn9lBOlfle4x,1.2014462 0.5150055 -0.13020252 0.96288097 0.034378074
4Bz3lqNehZ0sOw4Ej1L6LT,1.2475847 0.5626591 -0.038177274 0.99990636 -0.022656487
5eI4A8CUDqcLSSZTtJjo0m,1.3651431 0.67362154 -0.02059048 1.1296018 0.13283144
34Uv9CGMn2tMbjFVy2NFT3,1.3083309 0.6190702 -0.021403262 1.0721579 0.10797926
4jRDcnmxxRPACTgrsBQMFg,1.2314106 0.53925353 -0.029606177 1.0842652 0.105437264
2GLmHBt2pgZpjA8FKnlAw1,1.3606281 0.6040771 0.018220998 1.1053622 0.11731853
7i7O1m4xDFc7B1YZImUmvL,1.276599 0.5795012 -0.05031309 1.0531701 0.11285968
3XCLxaenjpY2O610ykcdQJ,1.3437486 0.6269348 0.019344777 1.1262311 0.17270777
0Cpd4t3jz7PmyQIRohKEt7,1.2012433 0.6001716 -0.058065075 0.95433164 0.12816405
3E1giIHkweamS4K3DRNvhF,1.3779838 0.63796324 0.0068397955 1.0461359 0.14622422
5ggv23WiEKePvA5uulMX98,1.444504 0.66722953 -0.07732476 1.0998678 0.0983159
6SsrqsqJp8kuuQstkJ6et2,1.3177472 0.6327758 -0.018348202 0.95547277 0.15826625
6NUQwPdkN8iqPzOonvAJ32,1.4150746 0.6599795 -0.0256909 1.0033618 0.16718276
4aaG9fGe7d8fe7ZWJEb1f0,1.3433225 0.60898083 -0.05104906 0.92566067 0.100905165
0FGTz3d60ejPOHzJi1lxvN,1.288518 0.5713911 -0.08999634 0.9464615 0.17092231
4r2a0P7EQ9vcoJ9U6GNARq,1.3191005 0.5496389 -0.00047151142 1.0131922 0.11295102
3T1CKrdMfrXJC5VXC19LUm,1.1805433 0.525089 -0.015048162 1.031488 0.0025854844
0X6zo3gCOaS6ccC7IT9Emf,1.1439573 0.5885321 -0.03342637 0.9572228 0.02217906
3cPTM0lmxdaTdonEe7MkRf,1.3353919 0.55422884 0.042763714 1.1155536 0.020116434
5rgukqlCowrFmIIAF4Cs8u,1.1487747 0.4963268 -0.06074576 0.8942698 0.00831022
58G8pt6eWGJpcpIEVdvqcj,1.3397665 0.54903686 0.085312195 1.0330948 0.023468679
1J98gQNlyo4SiQhjBnVapV,1.3059533 0.5010775 -0.006277041 0.980037 -0.00859621
3TjbpRjtWYHFwigdLMr8Zl,1.3433298 0.5300417 -0.021381253 0.9607866 0.08901505
1vih5P18jbruF8deIHmyba,1.3530581 0.4956187 -0.026385672 1.0126956 0.038383495
6Ttn0UJcetXgacmqMWmPS8,1.4082398 0.6029967 -0.019434653 1.0686821 0.051693156
3leMmNhWXhZqompaiR76tm,1.3232577 0.5283151 -0.089184694 0.91012096 0.065673515
4M02qbwRJq9eZcKQxxzoy5,1.3856984 0.58303046 -0.00072389824 0.98221356 0.07595907
1vI9XofqLxSkCYeNLWdBzo,1.369215 0.596791 -0.04402149 0.9482942 0.07777652
0WfPUT4eK5q1cpqtJW1zJs,1.244034 0.55301106 -0.035817996 0.9049305 0.16013081
1FEE0wRzmiUqGvzYwkzQ7C,1.2229142 0.5590254 -0.044148576 0.8472909 0.026263395
3oyDCyYFhWRrK5lDLX9hXt,1.2910209 0.55143124 -0.10837411 0.95187783 0.11039348
065JpMm3wBounTRtaoqVyS,1.285507 0.529558 -0.010413899 0.88169926 0.06217147
2sJGQipVS9ueplaND1TvjT,1.2003597 0.5119114 -0.0940714 0.8842182 0.07387969
1oulMPW26ZU6XtRMZpZw5G,1.3477504 0.56949025 -0.10316183 1.0017961 0.05381296
1ZOP0LhUVCLxCTuWNNdUXh,1.2980082 0.5870914 -0.054554418 0.93593395 0.11191798
5kpnUpMNV9dPNCKY7JtW3Q,1.297885 0.48498127 0.046906967 1.0420127 0.21787912
2AyFYSaJjz9XMc0kMr1R3a,1.2908982 0.55495006 -0.05251005 1.0147262 0.094008304
53mCo1wDJ12iZNq9LgIeg2,1.3262498 0.53231394 0.067346394 1.0349178 0.20572124
5oHFK1hE169RpwMlv5mJsC,1.337596 0.55584407 -0.05493797 0.9984619 -0.06578109
0xBM3pJ8bwpFFWelb20Zjg,1.3286953 0.59952134 -0.04960942 1.0183194 0.040189646
59Bh54xKNPQRmSxUuysmaH,1.2130857 0.54237175 -0.037384756 0.9983036 0.041247506
5vukec5paRz2Y29xWfqUs2,1.3583882 0.61772496 -0.080528736 1.1603683 0.10140781
3vn8azZ94r5Pn6wNmgtD3E,1.2857623 0.5149842 -0.031951725 1.0532204 0.011022157
6S0ivCrjB5bwJ4oEMoSsM0,1.2359835 0.543893 0.033521533 1.0975229 0.088744886
638hgKHneu3xxrh6TflHNT,1.4216149 0.67975134 0.044048164 1.1708807 0.09308715
4uicyqoy9VwvWzxu5nbyDc,1.2768055 0.6296187 0.08664821 1.0788023 0.1190332
3rQWKxOJtn2EXr6j3KfHdO,1.1371713 0.4861531 0.08150867 0.91449773 0.118933335
0ezNFfzV3hZJRuSeP1H0Ok,1.1936365 0.54673636 0.05975331 1.0260768 0.18329522
1Fy9hQQLek2UpOYUEPjiYn,1.131765 0.50059056 -0.032119412 0.9248238 0.12128955
6ZOBP3NvffbU4SZcrnt1k6,1.2732273 0.62108654 -0.03633279 1.0445001 0.17386745
1YuT5J5NRB3lMaJ7t2u3ZG,1.1540302 0.52500534 -0.09219363 0.858212 0.107368596
2tznHmp70DxMyr2XhWLOW0,1.0930898 0.5193018 -0.02214088 0.7974733 0.111096546
58jVSXqb2cypfC6fwxrulm,1.215978 0.4667299 -0.0609474 0.7872121 0.04525457
5zGrlUCEJy4yMZ5xuqxrr0,1.2579793 0.5121531 0.0023286191 0.9313178 0.10333411
2PXOOsCze0z7ezhzctXwD9,1.285993 0.51783985 0.036054503 0.9670646 -0.03436766
4M6pI3JTQ7Fcavu4MytcL6,1.2631614 0.449942 0.014291291 0.9482563 -0.06889191
6qmWUrLqtHXy7C2UBDEDQh,1.5342451 0.6159647 0.046993524 1.1404703 0.10659636
2bnWj5U2H33j08IEwb7ZxE,1.1002157 0.4655705 0.040658128 0.9269063 -0.016626624
5pdzO0qkHqy2QMkMH6vvKA,1.1311522 0.37144768 0.15148722 0.97814995 0.10118873
2bjuyoFjp8mEd6541Vg1ZW,1.1069459 0.45351404 0.11833777 1.0736192 0.121422835
5PsXJ5QfPq6JJM0Q5Lw2ph,1.3399725 0.52546996 0.10159287 1.1478875 0.11699954
1tbjeelOKIjolYNUNnPMAD,1.2713239 0.6126732 0.024353398 1.0750076 0.1934155
4eNMtxicsJHrc28ydkX2rW,1.2234228 0.5889767 0.027537331 1.0686562 0.11596269
3le4ECmJTUNXYLsGjQYSXi,1.269543 0.61971915 -0.02048892 1.1379765 0.12611182
3e7JlV84PxGFziyaTMqmBB,1.2609556 0.6796657 0.016664408 1.1430892 0.15212682
7IkNEZUPTvouYW8QYnHymd,1.2263522 0.6139242 -0.042527344 1.062388 0.10960166
5VTCc6F12w39dCpQS4xtej,1.356869 0.65598136 -0.0042989356 1.1945951 0.09321639
634xcMDHi6CDtBoxW3aDKC,1.2270415 0.6487907 0.04132441 1.0813326 0.0769018
2PtUy1kKIacA7KDDSvfrPN,1.0286051 0.5675539 0.12848099 0.94994485 0.04009705
0yUDhWRdbUkRO5sy5mPcNI,0.9011793 0.38091192 0.24638557 1.0043651 -0.01899754
5Ct4HWQ2wIBU9KPKr94P55,1.0025223 0.50099105 0.21371673 1.1061418 -0.012687672
1oTo3ijRbaDAtrjJrGAPSw,1.0209835 0.40735373 0.10549895 1.0276088 0.04146682
14toZb5NT1qgUX9JWTPVej,0.9876688 0.42561406 0.08644821 0.91990864 0.0035148668
0gOFuXVXZ3RrYmhhPjum7a,1.3994023 0.5096756 -0.023776013 1.0101889 0.113953404
21AHQlJa5Q0s1Jx2PeulUD,1.4476975 0.5292506 0.0148375295 1.0394272 0.12298262
6ff9CLXYk39PKFYoYCYeog,1.2341189 0.5263857 -0.0011909268 0.96175754 0.22286874
75izAeHlGuOgA865CFDyIv,1.3144422 0.64853257 0.08673722 1.0314957 0.16055983
1bxEpNR75Hq3T2oF9AZjt8,1.1922477 0.5300807 0.04451849 0.97489864 0.10911005
72hFOhhhnOJZnnp6uVOgPn,1.1751484 0.5355955 -0.026426274 1.0674628 0.14911504
1WT11QmhZutciEv1NsHt1R,1.1327119 0.58284795 -0.07300147 0.9106394 0.22054644
1wf4LnpdAhLaoI2WwYDKAE,1.2774348 0.68176484 0.044788122 0.9776106 0.1645373
3q2v8QaTnHLveAQzR6gvYm,1.1278026 0.4352542 -0.0076594935 0.83012325 0.045389067
2b3KgzISdjZVNPJJ1945nw,1.0788972 0.5202411 -0.034506485 0.94176775 0.12762463
31Yebmn7gDvxc0yjRV8M5t,1.1158941 0.57774705 -0.07392976 1.0221592 0.18781652
2SIdGJTWirTxRNEyCp9ocI,1.1230832 0.5893682 -0.030803777 0.9972278 0.1881832
0bP9mtOuBLMQ7L0DP2wPwj,1.1108174 0.706355 0.04526187 0.93055826 0.20578557
6QvxTX9zvo4u7XhP9vOP3n,1.1725639 0.5197056 0.06278227 0.8818013 0.09130714
5UHjWOJA6MDl1g3x2HC68V,1.1647209 0.593203 0.014209108 0.95709944 0.10705854
5vuJuBqwzHJgCA1ysRfwxZ,1.3467622 0.5952567 0.028828694 1.0803365 0.19198492
7M2cKcvCnflzp9WcxGjlbm,1.1919972 0.5196691 0.019559918 0.94221145 0.18216614
1DCLOAT1E5NDZDupAE95ka,1.323568 0.6104081 -0.015720608 1.1416335 0.17906168
1S6NpdvFXqHZfPUUEOIjtG,1.3257837 0.60822636 0.0059002996 1.026281 0.21488576
4oFtLSgHyZPNYDCcANhTnO,1.2826605 0.49725267 0.04745096 0.9812539 0.11024191
3ODXRUPL44f04cCacwiCLC,1.2667621 0.6154762 0.11453906 1.0112653 0.06160186
6aKko28ufdlXTjd4M6QlCa,1.2637857 0.5324486 0.0008570767 1.0682225 0.12270039
4fVqQKbROkz8Z9FFJS7vls,1.1150848 0.82038486 0.12943015 1.0714967 0.1401561
1uxhZNYgK4fL8bN9LSyvk3,1.2973213 0.45109126 -0.007710421 1.07397 0.077154204
3bVHCxNyjcBgxGtrS8hhMm,1.3076254 0.4705881 0.010221039 1.0151873 0.0047070375
5PBnAUS41SZM8vdaHLab2V,1.2937261 0.5041045 -0.0718788 1.0774206 0.057609614
0faXHILILebCGnJBPU6KJJ,1.4097713 0.68202686 -0.10818177 1.0542593 0.081833325
7waZfrpjfOYktwulz6fo02,1.4322221 0.57176155 -0.13604587 1.0376085 0.042914525
1qRGWKA2N39p7bYXKasizG,1.3049972 0.5422487 -0.13041759 0.9760145 0.004542471
0VTt5xd4Zc1YGPV76vDc66,1.340754 0.6351323 -0.1304684 0.9713848 0.1067365
2Kgjd9G808FhUDRhS2gidG,1.3261862 0.64839363 -0.16447356 0.9886186 0.04262926
1tdqNsiciFLI4nK3xuX80m,1.3320078 0.5862418 -0.119033776 1.0048045 0.14575773
5XrWLwyEJ3SWWaHdQemK4Y,1.1707325 0.6017437 -0.05381594 0.9684409 0.13894017
0M955bMOoilikPXwKLYpoi,0.97802705 0.44024143 -0.070097886 0.74470603 0.085733
40IQooNkPRVtn4zlE3ZFpA,1.0702808 0.3980854 -0.06894776 0.7565118 0.03136526
5bBUDJUfGcG7eFy3Bf4fXv,1.1298776 0.56626093 -0.08915123 0.82289654 0.05393543
4tQcyj5488alHT1ZgFduzn,1.1644868 0.8347731 -0.16676721 0.7305787 0.23770604
0bcCgRudYZ4kiOHZNZfqxU,1.0217279 0.9102626 0.07985718 1.1005554 0.20634447
7IQWs82nSWONuLdFJ08y7Y,1.334785 0.581318 -0.041955903 1.0158726 0.09472366
54ZUtj02w5gVqlpT0n95bM,1.293587 0.5585754 -0.02917846 1.0208368 0.12121089
0bLS5ST1rp2BcnSgBhSX7z,1.226063 0.600259 0.0011146953 0.9335946 0.1294308
5XK1xClRUXSwCUu4I0E1RV,1.3878934 0.6726022 0.0037428364 1.048578 0.16348541
7BSiSsmT0wj3lexy8bgydw,1.3669668 0.6717665 0.006259563 1.0164075 0.14951713
1cDw63eD8vBptJrPBrGfSI,1.309646 0.58108234 0.045788683 1.0312966 0.14879178
5wtlMHHDKJuokR4a02thk2,1.2556953 0.5915408 0.086662404 0.966586 0.11357121
6tQylFvlUbr5ikJ8qqX6wU,1.2471577 0.57999945 0.10770558 0.9417735 0.122007705
2MDV2w1rdUPT4Qxm5L2Wzv,1.131154 0.5547077 0.16404977 0.9149585 0.08371566
5cWwEAb1xeGJSVYVY9VS8u,1.2997386 0.6159465 0.13372369 0.99310714 0.07493254
7lB1e4gf6nGDAjh5KzGu86,1.3790655 0.67890143 0.08037144 0.92510015 0.09249651
4FbE6naBQZdn0nhvneroGA,1.3021973 0.6365603 0.10175764 0.9385191 0.10846123
5zyySSTcBpXQ8gSbuONRH7,1.3098294 0.592676 0.06521876 0.9136732 0.13523345
1LkQj60h7ZaRuy0BCeUe6a,1.2388561 0.6085025 -0.07021178 0.8754847 0.1366888
66yRwjXHj3Qb89Wb2lOUJR,1.3491164 0.62620187 0.0028583286 1.0015631 0.16385481
1zKlpxDNxSg1hvnUc0yaEt,1.3012434 0.61015695 0.046122324 0.99616355 0.24364556
4nqGIp9gspbQIWHFSYDsls,1.2002875 0.51444435 0.0016970449 0.9186344 0.18791346
0EUWH2R8S6uRIapGQxBcOk,1.3559015 0.5922429 0.06356402 0.99967754 0.18395743
3YelntUJuFb94u4VDS4EPc,1.2131912 0.5187335 0.009611222 0.88442534 0.1627398
1kuID2OOHYr4rJjsEMMRG7,1.3883067 0.6771973 0.029502727 1.0416588 0.14891464
7losVq1SITExKIMVmOFEwz,1.4564468 0.66014355 -0.01775466 1.0735394 0.17771211
0EXdB7xUEp2sxWHmofyi0n,1.4178088 0.62004465 0.066014536 0.95087284 0.067691095
7tkTgAmswU0hff8bgDyj3o,1.364983 0.57425356 -0.085000984 1.1292992 0.16648844
5GUYJTQap5F3RDQiCOJhrS,1.1134768 0.84892464 -0.029433478 0.9508341 0.071727335
5iUQMwxUPdJBFeGkePtM66,0.97101665 0.6896885 0.05944161 1.0551729 0.1592579
6GG2tkV9PRYGN5rniXPFXZ,0.88982034 0.6483914 0.08052407 1.0994449 0.24169926
2VQc9orzwE6a5qFfy54P6e,0.915075 0.5905265 0.11520704 1.2307959 0.22830524
3pcCifdPTc2BbqmWpEhtUd,1.0739564 0.65859896 0.09358639 1.3253341 0.20985791
1ZTt7Y3qSqOgbYf9MZwgCe,1.1303505 0.630636 -0.0008021812 1.2433939 0.21873058
6hv7BNBgKYdBslWup3n13x,1.0552521 0.63052195 0.0010288629 1.0185715 0.070256904
3LhtqibvTtjOUrzKs7Vsz1,1.2168572 0.5697028 -0.007867265 1.1370614 0.14796762
3C47bG4rF1tEUMLpJidUY6,1.2127991 0.6748866 -0.019321268 1.1466755 0.08483479
1X1QhgCIizXvEcSRGJWBbF,1.1468917 0.6118131 0.024386564 1.0313586 0.16383994
3F2J0IQQL0hQzlYwTdITV2,1.1481216 0.5692181 -0.020689767 1.0133203 0.13258065
3dO7Vxm1jCMMYERtT8MsDE,1.31361 0.59181356 0.012384324 1.165595 0.23923051
0ClTFwZXaJA9v8T7IFQOm4,1.3194606 0.61507684 -0.0495279 1.1808034 0.19791761
54RFwYNPsXFE2fKAq5cGm0,1.3067236 0.5773216 -0.081571005 1.119724 0.16098128
51Ru43YjHNP2uLcPoswSu4,1.2176652 0.60354793 -0.03329889 1.0278686 0.16762657
1ZEpge1j4gAi4R7pU9oor5,1.252352 0.5426756 0.024489526 0.8686973 0.11139283
6cM8ab3B6ktE1a0icQxUlP,1.3559396 0.63359773 0.07990939 1.006707 0.064500906
65ENznU4hwrR04whyJboxr,1.1138997 1.0990793 0.15024978 1.4442916 0.17577194
7FIPeBAYCgqpZDZFKDIOiw,1.4043589 0.55351 0.0019476847 0.9706113 0.1689746
53w2vsCVLYmgh15RhIwWsw,1.4514228 0.6168486 -0.018904787 0.99164516 0.16224125
7vVIj8Tm1wCawjvwVZdeLD,1.3300456 0.6240291 0.08001823 0.98733974 0.1326936
0enlu8AeY3hR2taBJRW7GC,1.148827 0.6033931 0.032450486 0.86537254 0.07891326
469v2YvryJ3zKe7IdzYOlj,1.2188265 0.63854045 0.051836174 1.0356717 0.13949847
6Q13UWFUuqXLXT7IUVkqM1,1.2652524 0.48376474 0.08199005 1.0910894 0.055574216
69QIVIjPMnI1ABLBqh9P1b,1.3839535 0.57823384 0.01721572 1.0615976 0.123007886
6zpPAVisAb7RQA6gqJKiyI,1.2308571 0.506001 -0.025662664 1.0394409 0.051423855
7xqANDRz8JFxkwfY65WISy,1.4874582 0.61509454 -0.008782433 1.2226661 0.13523865
6PyLw3l6ndolBrTPQp3Ibm,1.1611258 0.46761167 -0.0495726 0.8462974 0.07840061
1Dx8rIZaXzZPvUQRF2j9hB,1.365214 0.5278509 -0.065501235 0.9669954 0.14071402
5L0KDoZklMgs9GPoonneEl,1.2688513 0.52378553 -0.010452172 0.9324124 0.1396518
