key,vector
69f1steoIMhN1skPkBR6rB,1.5018357 0.80127466 0.29469535 -0.5551378 0.07704297
0jJAEoWFh5TGSqbQpQZFVt,1.8892711 0.2420982 0.3074964 -0.32270333 0.19294485
2T9MwMcm1pvg2wKKDYLiXt,2.0020995 0.19916852 -0.00023977926 -0.7355912 0.10779915
2kHmvgMStYXnXwFYg2QFSA,1.6699169 0.5486791 0.3116242 -0.7934542 0.17076004
6mEq3wNJtQaGoXQmSTt7wb,1.8962432 0.42010894 0.042641684 -0.58179784 -0.13599925
0LwADZn7SHRyy21dOodvBl,1.8652153 0.21325637 0.21109386 -0.76471967 -0.10054971
3s6eWKu4vOoRhNVg9l3yuW,1.4827156 0.2571619 0.37422797 -0.6414023 -0.05809428
3YicD1Orx2WTSg4SUbjNWb,1.7176168 0.0186292 0.22116576 -0.78465563 -0.121893205
3nAuX0TA8yhqsPDHO8ybFe,2.005603 0.37323403 0.39631376 -0.85640377 -0.059581377
7uSxlYmb19TczZ3AP1s3tO,1.5972408 0.3905995 0.19230539 -0.5908951 -0.050621804
24nJkTk9cSrVFOthgYdjzr,1.6762526 0.14563976 0.0062827114 -0.8281138 -0.06605456
1CtOCnWYfIwVgIKiR2Lufw,1.8849919 0.41913146 0.11321174 -0.49094528 -0.28219253
1SSf8a7xDlCaR6bsbMXsGa,1.593571 0.16132692 -0.102169804 -0.45523977 -0.15124844
0LpHC9mhPAQC98IjXZIrif,1.6533223 0.58505875 0.16423684 -0.63345116 -0.00018622502
3oO7RUGoXKw1L6tt59phHE,1.7502841 0.4425666 0.038484976 -0.5422786 0.20541437
5nGD7EMqIux8jcEs8nfzZq,1.7099739 0.35129857 0.026925204 -0.49789625 -0.040702246
33ozmDO2SmxuUxMG80EXYi,2.0603359 0.64048696 0.027878422 -0.24493305 -0.110824265
5Q9r4LgvVYlGCc6ADlTq4b,1.6992044 0.3256675 0.1262875 -0.48981562 -0.09706281
0B9hKCxH4oTwb9u3TROeOs,1.8700914 0.48009178 0.2646208 -0.45259592 -0.00973651
3Gmi05tyBKyE7L1OMB7c2S,1.6869649 0.41076827 -0.0052874633 -0.46457613 0.014691916
42cP4VazjsX93pYJNhMsG6,1.5511377 0.6550947 0.21937579 -0.40782124 -0.051728204
2Lz4BZo0aAC8KcrzJZljmy,1.8013048 0.62164813 0.048482038 -0.29886195 -0.24050353
3zd5czzC9yaCQzUn7h4qKI,1.8697456 0.23210937 -0.14533333 -0.6504803 -0.11518003
2vbtSWwSSIR9pILIK12yb9,1.6468048 0.6607459 0.25428614 -0.61027765 0.28849995
06COVoCMVVUCUocOQUcpVZ,1.607939 0.5928874 0.4745392 -0.83885926 -0.07655082
3goI2lIgiZ9Z1wKNXUdLhQ,1.8049741 0.4944914 0.42740154 -0.7361614 -0.07070154
1OPjoMHOagrjqR71Llrs8O,1.5133098 0.55528593 0.118288554 -0.33680338 -0.05288191
0BUHohxgZLSswpcWs37vp9,1.8357801 0.7112632 0.3359148 -0.7480032 0.24691933
2lVhb15cc6wzmTlh2Zo1P3,1.778952 0.27842116 0.2197522 -0.80628693 -0.0716527
2KWQgEXc3ZzX6npPgIEqSB,1.347344 0.3432705 0.34173083 -0.5464193 -0.071075626
177ueekVXI2v1J1EQIzdUz,1.8109403 0.20331065 0.01739814 -0.6545671 -0.03406815
5p0ietGkLNEqx1Z7ijkw5g,1.9183109 0.6050112 0.05745945 -0.8151535 -0.14854766
0UwQDjsRywuRxFhjPjs5aB,1.5434225 0.48114932 0.10497972 -0.475586 -0.017152827
2rPbBONzBW14kNvVF9Qy7E,1.6629584 0.42068475 0.13511467 -0.5699026 -0.3073152
0E1NL6gkv5aQKGNjJfBE3A,2.050367 0.5268441 -0.07458529 -0.54047436 -0.1146631
3HMhPsOVZXZZRbZKx4f2V0,1.8020102 0.08694667 0.076397136 -0.53403634 -0.040631834
0Iys022UwQ8xBfxE1g4nWZ,1.6897392 0.24801147 -0.16580579 -0.75942796 0.11673366
2m2Ag6Z7K8ruVlE7NKDU7d,1.3793254 0.45556745 0.070050016 -0.6947071 0.060341716
6dZqdIo1ZGaoVAno4yOTCY,1.5618477 0.2795968 0.02646985 -0.55993205 -0.3445718
5CgihnZO9To8wj7ALOoTPD,1.7224156 -0.008446351 -0.10222329 -0.6804872 -0.28471464
3mVrRcYW3i21oY2SoJhlCM,2.0037842 0.25101528 0.038593046 -0.7312236 0.011286534
10pRUvRQx8YHapMkErAKhU,1.8220462 0.17949487 0.0103090415 -0.7590385 -0.03587688
2Sdkwd9ptjUCcYR9uPECmx,1.6878449 0.38112885 0.019017244 -0.43124133 -0.091693535
74HDdbE5v7eMS1f6ogMjhu,2.032233 -0.032412037 0.307834 -0.802014 -0.11929898
6ig2r8kFzCLLRbF6t7cli3,1.845909 0.29460007 0.091771446 -0.45604932 -0.18064742
5gEcBFhGrtUF67C6FQFzA0,1.5719038 0.24472526 0.2593508 -0.5480953 -0.19697678
2yt1Wtobk7V32faBMl0I11,1.8861612 0.4656606 -0.19448353 -0.5926347 -0.26768833
6uvV1x0xnLFP6kGRghxeOq,1.5802864 0.45805383 0.37405732 -0.5192856 -0.18684138
1CZgbcEZEhHH28HcBFvQIW,1.9761763 0.29562923 0.3636934 -0.4620418 -0.93086463
0y3GXcjBNONE3GPFsjGWyg,1.6571401 0.3004376 0.24941593 -0.63746244 -0.20513633
5XzG0GT1WntHu1N1T2UVDJ,1.6822222 0.31002775 0.22075234 -0.4804267 -0.33402568
03m03OVQGPuzt8Rw2r0a7t,1.757777 0.4811257 -0.14540564 -0.59476674 -0.010454448
2av1BBGdN9DW1u7rvoRhMM,1.9312768 0.4179453 0.38771084 -0.5921373 -0.075016744
3nfMOTjl5Ts1GZScRKuQnF,1.6452707 0.63174456 0.03560009 -0.56813043 0.15242612
6Xff7fTzm90xCuilsifczL,1.6870246 0.51984906 0.38591963 -0.5874213 0.17301829
1WitAaRV8SMreQaNLcBjdQ,1.7103398 0.5006116 0.2396921 -0.7042012 -0.08217248
46UIRyvRZx9TW5Y5jz13Y8,1.7838246 0.59162086 0.16847928 -0.65018535 -0.2188143
2rva0M9ct40LyAxwFi047X,2.0039368 0.5715863 0.13601647 -0.5426286 -0.111450054
2lRh9xdzo3eOIMBBdZkXVy,1.8103323 0.2397155 0.21941651 -0.7484483 0.028802888
4F4jOOUGIt0eyaUnZXYwhQ,1.6646065 0.32109967 0.10602245 -0.44649965 -0.15478411
3vbHWuNvqmsydEFjbucSYv,1.685078 0.32407656 0.14311372 -0.38136086 -0.18938997
6cqd6O9BiOmNKkgqo36s5W,1.4500561 0.29397458 0.27348766 -0.647503 -0.03016752
369NTWxxsqMGuJhBVwC9de,1.9214389 0.3017407 0.33316535 -0.6133369 -0.10665627
0FGuTln8ZqPNHVKpka8xYs,1.8653063 0.11660733 -0.07728909 -1.1534703 0.15327436
3ABG1UQTk0eLYUAeWkmfMi,1.4955727 0.30372566 0.2799107 -0.5754768 0.21034822
01d1xDpVNB2xQKlEA2ZTps,2.0014603 0.3082868 -0.40220845 -1.071872 0.39181283
5WlspGU2H47akePQe3ia2q,1.6621987 0.40384352 0.038130056 -0.36981097 -0.044640698
1IzSh3V8ImQ4wILUY3Vwsf,1.7566427 0.23895316 0.35034165 -0.41130733 -0.01686395
2KcBQXb7wFFDEaCqdmSeHt,1.6865112 0.25091124 0.46121302 -0.4839197 -0.050606474
1UVffD20CfHJ2wD0x0as8L,1.9741719 0.3802765 0.31518057 -0.45999163 -0.13437381
4uJ4vqF0tplwZJfdBZRV13,1.8100933 0.53704685 0.3063541 -0.6946483 -0.053417426
0OA2z5ANk8ObsupnzxN2gK,1.9496222 0.2807144 -0.02065969 -0.45988297 -0.27035916
4DkZySjA8DNWdPnpd3nWJS,1.7287272 0.49898663 0.04131138 -0.5141777 -0.5663169
6rS9yOTShKlU8izy5ZUjQC,1.890724 0.45955443 -0.13113709 -0.363196 -0.08895371
4TU07iN7HLrPo8ogIjIkv4,1.7478817 0.21464567 -0.33506972 -0.5720304 -0.046888538
4XOZaPYeMn9hcbpyS90NnD,2.0219488 0.40684634 0.027351316 -0.5264522 -0.1436134
2q27fO6Q8Cy3ZmOCOZChxy,1.9229376 0.5500963 0.004699796 -0.5657824 0.0040986766
3FDKhR3vedB1MIsP2cvKcA,2.0079165 0.010313201 0.3135798 -0.21081819 -0.14438927
656GPWvmLCP9f7X3tr3DKW,1.8330593 0.030926915 -0.15832005 -0.4565099 -0.08382704
0N90pptABhFyr1axONlIEB,1.7913554 0.042706627 -0.29902944 -0.31857243 -0.3915886
1JUUcg0vtcePPsXdOxgDID,1.9122803 0.42782408 -0.21880409 0.02253372 -0.26797062
5ABmsEJTVmj3CrZ0B3nfQh,1.8945566 0.13209368 -0.3019555 -0.42124245 -0.11176924
7KgzQ24V77rgbvsvIQXjeA,2.2195923 0.7153783 -0.2320463 -0.21037923 0.10139656
3pO37BXsjMC2wApALxGbuB,2.0824933 0.12872776 0.14377595 -0.3317753 0.004552517
1aC1IBAETh2XYGOE8kCC6t,1.9821278 0.36452097 0.05727082 -0.09205983 -0.04931644
0s8OsDxW96cl290PcsI2mX,1.4188809 0.4724651 -0.14068116 -0.3612524 -0.07591297
2ZarMPkdQSrDFi7eFMruq7,1.5704817 0.36567378 0.33426577 -0.60069627 -0.105969414
28urem2KpSOkljclEk8X8G,1.8352041 0.4563686 -0.110239565 -0.5222752 -0.32816508
1zZrUh5ScQM5n9Cp3uKPNe,1.7668287 0.5270363 0.09729411 -0.2902436 -0.15360124
72ukb9x8WEVaRUNPzl2MC9,1.7087013 0.2660766 0.087734595 -0.17259136 -0.09743069
5anCkDvJ17aznvK5TED5uo,1.7583965 0.19544503 0.34314 -0.8009137 0.081946924
3vYP5IgBfHv9nWbNhTq3IS,1.871241 0.4134559 0.056510303 -0.57167965 -0.09116776
01CYr3t0hedD915PmI5l4D,1.7691402 0.1443794 -0.1456124 -0.62965345 -0.24189064
4UEo1b0wWrtHMC8bVqPiH8,1.6736667 0.4120497 -0.0075508715 -0.56324977 -0.070643716
0Fn8AlXJuAT7LWBWjI89oC,1.9008064 0.20980173 0.24408205 -0.5215609 -0.021991847
3P2gFIr4J5eLgllfYmrVbo,1.4125509 0.32214502 0.23839785 -0.43618765 0.20050532
0O8RjwNco465s5o9Ix9IYj,1.8494768 0.41454062 -0.0896134 -0.66485226 -0.12461243
7KzNRNvOd2kbaRpOm9ENDE,2.2623665 0.5191033 0.33652622 -0.8216217 -0.00798555
3opmoDn4nG2eZWPjI8B7Bg,1.752261 0.92261624 -0.3116246 -0.5169191 0.38202488
6qXkmquPIHcr4yCWqtCskm,1.9585677 0.46936426 -0.098581545 -1.0526975 0.46376824
27c2kdskfeM1j3keQ6z4hB,1.8904554 0.64253604 -0.16148753 -0.7182306 0.5713387
7dygIA9peSq4AKBRF5pi8G,1.7742225 0.79528946 0.051335897 -0.4575905 0.1778007
2epIcEoW44P2YWzFfUJQ2c,1.9901237 0.71542627 -0.2773692 -0.82372266 0.5422475
4Ar0cw0SPK78LgVqj5lVdE,2.1265192 0.49153844 -0.5324736 -0.16220698 0.099454686
2wMqxbWlfIIaVzpYtFG4HY,1.85986 0.41077417 -0.33813104 -0.10500864 0.11983944
1e1krgHCTUGDhhIgsRVHJ0,1.7081622 0.63144773 0.08757296 -0.21434627 0.22230251
44KFAR0nueG834h8HrlGBN,1.669069 0.32861334 -0.103782125 -0.3414643 0.24978888
4Guc9DKZdTI0uAGrYeh2Wp,2.0250707 0.43140146 0.023597714 -0.30260825 0.1148326
7stdOFyftbIPvEmmRrHe66,1.9128916 0.41088802 -0.15637666 -0.34999266 -0.031775992
4OVQGNnqSoojEd4otegakp,2.3162236 0.47924763 -0.13612431 -0.2572657 -0.2957791
0bopNDLq3CAKw0klKSFbYh,1.8704959 0.23649931 -0.28512448 -0.3904874 0.0075600133
4uGQL3tGODimyeLlfqXPAW,1.7323154 0.4417197 0.007919743 -0.42428014 0.12363932
1VWuRo5RHu6MU9MtF1HOEl,1.6601437 0.25678867 0.2879678 -0.38819918 -0.02800475
2v63SstROhGSQ2z8EYOyAR,1.8937584 0.35055196 -0.06192944 -0.476756 -0.07880664
3x0KK3xLoEJOwbcE5YABGJ,2.0943947 0.4064901 0.35611603 -0.5597843 -0.19526027
69v1vSkKFZpwJDWqUkGazY,1.9076908 0.38171458 0.16778147 -0.70410746 -0.31638995
0Dsmk4qp79FdcFNO657Qd0,1.7182196 0.4129836 0.23342417 -0.55633545 -0.13546605
3mftiF3SCdt5DleVhYE1qy,1.7815528 0.65202343 0.46191332 -0.64086837 0.045740914
2QIybZBJS7jynaRrUZ8NJQ,1.5958961 0.107623436 0.15973172 -0.5093941 -0.21106401
6V6IU3ktvw2lioHI8lKgSb,1.7830498 0.2614237 -0.019313663 -0.56108373 -0.20102157
0C71NJD4BhvPopTwI7a8KV,2.0829978 0.10820717 -0.41990727 -0.45252982 -0.19843724
746bHsY27aWTMYpoxqECOm,1.6640539 0.20338592 -0.24699613 -0.5057613 -0.054358397
32GWSQbpg1Ea1MMvl8HN23,1.7363095 0.39278996 0.0715953 -0.44803122 -0.47657716
58R56tYe29cdKpRa0ObW8Y,1.7757725 0.29722264 0.11416022 -0.71318346 0.2864113
6EjKQsjy5CfwSih1uMHXLR,1.4461433 0.2865086 0.32911164 -0.45877513 -0.17573349
4veeNpXDK1YRHMTJ1Cppsg,1.7639576 0.0065524406 0.22626127 -0.16464658 -0.7264699
4bGEfWw5uEAnvYuTbESsMa,1.9499892 -0.21735601 -0.0427808 -0.17402674 -0.95244956
1gasFAHG3QyPVh2J2dA8hu,1.9629083 0.04447831 -0.22521529 -0.047170088 -0.6597856
1xKXoilNt2ZDVlxe5N7rzi,1.7354299 0.3999054 -0.0865407 0.051820066 -0.12625933
5Rzxqve16s61lHAkSMFN8Y,1.7822733 -0.38150492 0.5560492 -0.604523 0.016997062
1Rev0uexcpMr1ERkucbXnT,1.4715642 -0.4245623 0.9811079 -1.1468414 0.12335811
5uIeRAC9O1ZXPQEEqpPVLL,2.307859 -0.22695918 0.38881117 -0.48874378 -0.49401823
6aq7GMgrdGo4gmocqXLslw,1.7793375 0.17857175 0.039159846 -0.35157502 -0.23467565
6ZU9RJIZ0fNaFuQM57bDIA,1.7779856 0.31201568 0.12058463 -0.8469108 -0.35614973
5gUP8H0bRV9a75K7wleHXH,1.7536272 0.3540656 -0.24870107 -0.32366598 -0.35687405
4u4Kb4W5mWtn9oz4A7SKK6,1.6198069 0.2996029 -0.60795814 -0.37258166 -0.32191804
5u6fnmRO5V0PTl5M2Eekeu,2.2275145 0.29987672 -0.5623384 -0.6931656 -0.5994611
0RkvaJraEJFlb7gJ8mYPMQ,2.082486 -0.15571572 -0.13484745 -0.15151499 -0.2681777
013uua7LMlib7LK40bjJGH,2.1420112 -0.041295044 -0.07860681 -0.48099256 -0.4230701
2zE8kjcxY7rtbouWikyV86,1.7797292 0.010678432 -0.079921655 -0.71674657 -0.56764764
6s9iK4Hf5nLhdDMCnkDV3T,1.9244918 0.020306429 0.25020987 -0.91091853 -0.48329458
29HbvYjzl95cYA4wGIhFCd,1.6370813 0.14126292 0.22923498 -0.76286554 -0.56913966
6YLWRvxvC4VbFTuNRHeaDU,1.8048224 0.026922645 0.39606774 -0.59624267 -0.5626423
21pdFnn5TiMQDen4lNYHEz,1.5025971 0.40664944 0.21294264 -0.69069684 -0.122201875
0YqmHLzrV2vlS1zmYbxAGH,1.7259938 0.27594906 0.009235405 -0.44167218 -0.095012136
4BPGAt5Q5IOQIqBPEJdKTG,1.8725195 0.16638488 -0.15165477 -0.50550807 -0.27344847
4TWdNyHPYA1z5sfaL8XKuU,1.9125108 0.1544451 -0.48311892 -0.5148445 -0.13152766
6lIk5tgKezTTpxq1do60Tz,1.8302969 0.3139473 -0.46569017 -0.30403465 -0.43578753
0vtJ9Dq53hfXE3KyP1yPni,1.6211537 0.34750882 -0.28083846 -0.4442389 -0.6277061
1nLppBisb2wVxubvvKHD1L,2.124556 0.29989442 -0.026985133 -0.30444932 -0.37479717
0qgiFuYhYuwtFXEwYakddE,1.7747036 0.11910519 0.1690619 -0.66559875 -0.060325693
7shU2ah5hpW9QoaJuwkHdC,1.6842637 0.3790375 0.4949991 -0.59272695 -0.009673979
4n7dXtXwEXD5fq8sfVKuuS,1.6096804 0.5359331 0.47241205 -0.29567534 -0.17508046
0ZNDNZInUk1JJRCjeWzVZc,1.7190702 0.3362732 0.31044653 -0.6267985 -0.099698976
5f2ZVFERwwh3asebmurZEf,1.7641524 0.45548 0.19892019 -0.37784934 -0.103528365
0aGQHMr7bc23Y9Ts84ffop,1.5679139 0.28500706 0.5208919 -0.51543736 -0.10522702
0osyPhZsaMy7AlYNajBMBq,0.9017717 0.79029065 1.3320322 -0.660838 -0.38086346
1EVkELMqiqO7F5Hi76oaLP,1.1236268 1.411097 0.5883774 -0.18480882 0.05711513
2TJ5ei0GrErhEdAwWITbgd,2.2561605 0.7914654 0.08723316 -0.44336787 -0.7844611
3TGzYWUYVNnMb6SVe2DXfN,2.0136554 0.25842178 -0.38130552 -0.15607144 -0.32080927
63sc4JLUzLXnnIax70hPQe,1.8202963 0.6831797 -0.24717328 0.026876716 0.20830908
3y8lalCBBivQ1G3eQBsJ5X,2.1859581 0.44346797 -0.56773186 0.17544083 0.06682156
2D9BrlpeyjXF0vli2dYQ5V,1.6071824 0.5784672 0.0019072739 -0.374019 0.0347112
4wh0E9OwMCxcaIKTg0Mts9,1.8743382 0.5154371 0.14408979 -0.41274872 -0.27089396
6AGQ7pKkcnc6RVjtARt1ph,1.6456289 0.5558693 0.31971508 -0.4800798 -0.08890364
536bkD2pabwDI6kHCzHv5T,1.799494 0.45721385 -0.04786556 -0.48847535 0.06870997
0zAJqlBcRSvrcCae4TwkBv,1.5213528 0.4650769 0.25566828 -0.53274196 0.02473935
1KAqeknDvEAmBEfGyJL6TR,1.7137562 0.70316195 0.3219047 -0.40734118 -0.16878879
23klveFzMasBIDhU3wbQIh,1.7467813 0.037829477 -0.054064803 -0.3582755 -0.19002746
4cjsWth2U0KMpGLWuYuwKu,1.8936192 0.52284753 0.37834448 -0.59433466 0.13011199
6dRAAG4sB71NAtVCHJep7s,1.4044561 0.44684777 0.17410965 -0.3769877 -0.046833463
0CD1Hybzpwc9Av6iRI2xjr,1.947043 -0.02653516 -0.13203141 -0.020462783 -0.56571776
0aAnHzjVQxXyvmbOHGAsfD,1.6905609 0.16423409 0.03154425 -0.52957284 -0.3570018
2wY8ZIMBATERhRezsdfqDl,1.4491535 1.1134106 0.30275604 -0.62776875 0.25336325
5zHjqNNawa088U0Cfz6Air,2.148702 0.44240698 0.017670143 -0.32072645 -0.09957967
54cWVWqgyFukgDKQYmaKM3,1.4292734 0.2342717 0.03421805 -0.44860196 0.02117247
42ZVk59gT4tMlrZmd8Ijxf,1.6363584 0.742496 0.11999907 -0.45235935 0.060755685
3QmLR4leyGjTTe0BGHVCRm,2.086015 0.21155468 -0.027207237 -0.5889881 -0.21325468
4ClGNWLK9vZMBtO0CpnyOE,1.7984877 0.21915978 -0.28644723 -0.6534809 -0.118888065
0JKY13K1Io2aqXJb96UyzX,1.8932366 0.30953637 -0.09845752 -0.1771331 -0.2973016
5MapUlM1un2Kh4aZ3IyWcL,1.9881204 0.520171 -0.19057278 -0.55815595 -0.017330837
3Q8zopc4ABXhysDb1sgLVW,1.7629622 0.21623883 -0.05496115 -0.2578034 -0.33258787
2LPcQq01qR8DbsdrCsdrKJ,1.7639587 0.53660953 0.39590776 -0.6307954 -0.048337735
1bKRtH1leT7y003VikaXUc,2.16754 0.09896473 -0.3393666 -0.53942806 -0.2261183
3UraDt03aF36JtbaSv5cUY,1.7899685 0.7927994 0.17313126 -0.2848897 0.09265809
1cLnacn3l05qQDJxOqqjKF,1.7327867 1.1018219 0.56993264 -0.46948326 -0.23347588
7L8zhXhQQZLQKLVGsG1hdK,1.9185811 -0.06541936 -0.27419126 -0.24037805 -0.49931073
3c6vdiLeV9DUbTMWk5H3se,1.8221855 -0.121045135 -0.27662855 -0.114253804 -0.57621795
3dwSjp4LuPQfQeO0UZLsfB,1.7800642 -0.044486504 -0.104498796 -0.4561399 -0.061992485
3AUsz58JUz7TZ5UE0ooAGL,2.4164584 0.1486556 0.23497938 -0.91994244 0.26379672
4X2lZLEjyyiwYGhaTbx5JH,2.4545786 0.5035361 0.54609215 -0.8421537 0.097848915
3c4UfkHzar1879hHCjacyO,2.5813146 0.75440526 0.59146845 -0.8349784 0.120120466
3UdQkHnUJmpS4kXulVSnnM,2.5079556 0.42429218 0.39983743 -0.7554308 0.044544104
4iHLFOGn1KdHXujS1Kq4CB,2.6052983 0.65306866 0.42095134 -0.91681516 0.18289293
2Nolq6TRlrQvYCsu0KERVI,2.4170165 0.7968502 0.3842751 -0.8593564 0.06902536
3AGFDzpvtLCFDDKi15jacM,2.4733248 0.41070887 0.64128286 -0.5636342 0.19219896
7tci74sFy3PcCt5n58FHJQ,2.5302408 0.74326515 0.48491296 -0.7704342 -0.06521902
3OS3dGnCvroSU680HjY3tK,2.37072 0.90299976 0.58499676 -1.0494264 0.27414116
5zNJB94nFNpQXi3iPTgn1o,2.799713 0.5425809 0.21292949 -0.86457634 -0.08876084
3LKsNsW7pykh8aeX3mLI0j,2.1724923 0.36527017 0.27436504 -0.7671494 -0.098112695
6SzqKMxDEgzpXAN8eLm1x9,1.8400973 0.5937738 0.30953023 -0.61647964 0.14351925
1rP0i0H2YuOFBpQ9WUZY4U,2.2056384 -0.23738593 0.260474 -0.25384593 0.012527706
4THoSHxiabL1rd59iVWu2T,2.7031655 -0.8000568 -0.06608296 -0.5503913 0.59175795
3ICdPHubhqTJ4Lm9NEb2W3,2.8041618 -0.2403467 -0.3012081 -0.43295813 0.5161503
00YeYHw6zhoy1y7EPTgIkj,2.4427462 -0.8930391 0.070756696 -0.9510071 0.051872585
2wmbtQiBjzps6uc5e3AK8v,2.9561355 -0.60803443 0.39908385 -0.6570809 0.09694763
5dgJxyBNbmtKWaIXUaLnpn,2.7407339 -0.10576083 -0.3553823 0.27589577 0.16143687
7y4j7htF9bGe8Efaa71gz8,2.4020913 0.73460424 0.15728748 -0.73776984 -0.15479101
3CXCy292csbL8S8X2DOnxT,2.371621 0.6140212 0.16864072 -0.82508445 -0.06312468
6cxMSkjm26EV5ldTwdVq9r,2.3872237 0.67164266 0.14042994 -0.64798707 -0.054808818
31wGncgYPc7WsxBwtcdGGE,2.465946 0.80271405 0.24221082 -0.5032713 -0.19546847
6yREIDpOEdE06IP0RF6rxf,2.4666994 0.8833542 0.34284276 -0.86161554 0.230545
7tOcpvUZO3s8Ga1l4c5k8C,2.4571757 0.76705444 0.25021538 -0.76451206 0.12120639
7uo4haz4VHCmrjBO0sZXUq,2.2560687 0.84342295 0.076623574 -0.836536 0.098051414
7nn9d1lI8AU1bG1zVikb5D,2.4307697 0.9953038 0.008333281 -0.9612657 -0.027911307
1YxOdx9twW3GKZnvjtVm8f,2.1651957 0.6848746 -0.20318416 -1.0936685 -0.2672945
1jhKFMm0fzKFOaeRZCpRvu,1.9688436 0.9311891 -0.21232702 -1.1656027 0.011018618
6hUGb6OxR2dXfvUC3D5n4z,2.3834386 0.49838382 0.32806814 -0.9075129 0.029075522
6wgDk1t5JgyLbjBvoEgUyA,2.5275555 0.71212894 0.43503833 -1.0252229 0.32382894
16qtpiIyiTmsN2Dnl5ZPj9,2.3081646 1.036743 0.4172994 -1.0643803 0.16535527
491PeCZH0WVrJduY0eYGwW,2.571922 0.7720245 0.17447896 -1.1567779 0.20264794
6aZSDGDHBGMZAthTQcAUBb,2.6489651 0.43841547 -0.19460048 -0.73982406 -0.02996904
5ATUZZK3GYUJOVu6T9ilbq,2.439483 0.67216 0.05128624 -0.8703881 0.051437873
0699LAaNFWTBUS6qCyfJjm,2.6108809 0.45346576 0.21390288 -0.7782122 -0.12993169
1iSymAiRva51e5nG6hl6jI,2.5257487 0.5876103 0.014538055 -0.6303867 0.31874102
7DPatoZ5QyscKzgUftctrR,2.4495983 0.35692632 0.049605295 -0.7441094 0.087233484
0oNe6nSZ9hWLfcqwZ4pqRH,2.238591 0.62179357 0.12829004 -0.86488736 0.07755121
6hySNRI9D4IzokWiammzvq,2.413144 0.5685444 0.3893091 -0.7532217 0.0018726687
4i1R11xOUncTx7OzMN9yVo,2.5444624 0.5943115 0.13373005 -0.6608552 -0.0207827
1MdnpgIIB7vTyiXh9riFew,2.6864448 1.1823912 0.14559606 -0.71630925 -0.1943261
3Iy368iuUPRlrKzRrNCl1X,2.5756044 0.18507116 0.028270435 -1.0774614 -0.06751288
5hVdtc40KIF8zDZMWWsdU4,2.4211328 0.96723825 0.45564455 -0.7465913 0.023214629
2yNKiMroMYaKtxjArpLFWR,2.4881928 0.5386229 -0.12083604 -0.57011646 -0.32773265
65R8kSSxoWPtO0ELp4x8MG,2.3537617 0.75994146 0.24318989 -0.7443989 0.28851414
1g3CIql70NNSznoEgvEubO,2.498512 0.79308593 0.2210832 -0.7193242 0.06137235
42GEoF592MCAx8ZNssYheQ,2.2682948 1.049594 0.28720668 -0.90383863 0.05896458
1VeDLkD3eFOXZD7kLk1Q7b,2.4221423 0.7392605 0.09764645 -0.82056177 -0.03334877
72wQwIFMDJxdHEE1CwgLns,2.4446445 0.6995924 -0.12682432 -0.7494972 0.19836086
0606NcE0wnaqi3lwmXIhtp,2.2922807 1.085873 0.40863097 -0.8070369 0.06918841
2BkTScR1Jh6Uk4BpPfEa3Z,2.6211598 0.76837003 0.30592787 -0.77533656 -0.06365566
4mkjV17EncrVNqC4k8T7aO,2.3662882 0.8372117 -0.029722193 -0.8538448 0.027982501
7u64GBDdLsI6NAOuxD8lo7,2.4234562 0.7270253 0.31649053 -0.896286 -0.039422758
15bbvRO5XIPGZSflbdSZVn,2.5145504 0.5182719 0.14180025 -0.6957684 0.051707618
7dzbVaqqxKm9DNTg2dP8fh,2.3185837 0.73434496 0.1779126 -0.7033957 0.14297134
4kBwdLjJxzqsBkr55LgFOR,2.485051 0.7599663 0.07032807 -0.6469037 -0.118535616
5Z4OxWRGiPmz3u8yV94Z5M,2.3609216 0.8239907 0.34148875 -0.8358227 0.20045963
6lUJAypVpKhMznxO2sAPqd,2.7151303 0.8019757 -0.097725175 -0.69704145 -0.2538813
1OfymcygDNGF64gU98vf9z,2.2258232 0.62366295 0.19006212 -0.65287775 0.14193724
7yTsGb3OoTQulmgKZRtDKe,2.312229 0.97510695 0.14824533 -1.0951082 -0.234212
3oDf5rs7qNxXD86TmQq8tt,2.3620746 0.68218327 0.13272975 -1.0011519 -0.0067308443
7IX2e7pEShera9T1QIMvi7,1.6557295 0.19806825 0.021437949 -0.29273525 -0.3660152
6B89ADIwxCw60PHZN6Kdp4,1.9931197 0.6152655 -0.43212602 -1.1674702 -0.17521542
1XmdB9Kha5e5H4PfTSmewn,2.206942 0.504894 -0.19722693 -0.5171303 0.22405581
26BtyuOL24MKuKNLo75DEk,2.6030772 0.2978755 -0.30294707 -0.45389423 0.30029112
2VvTbmiL4RJ4tlwCM1Xgvq,2.492902 0.0748724 -0.04754328 -0.6479608 0.6909996
49YQ9Mq8CKelQsmjdNiICu,2.6715975 0.0017101046 -0.11524203 -0.5067816 0.18099509
4pH6HcuflOBvKr9Udhyksj,2.3860416 -0.5534079 0.8577618 -0.3378727 0.084533595
5jRvnbXgvlUJwDA0FBABDv,2.4400914 -0.20709932 0.5073603 -0.467354 0.10839468
0izTD0SlboOngtZ2cvWMco,3.0297573 -0.38114133 -0.080297634 -0.79856974 0.20515761
3WWKmrHIHdFfa5mHNh9vbb,2.66926 0.49644437 0.17762353 -0.6868453 0.6538163
